ID;Genero;Estado_civil;Estrato_socioecomico;Jornada;Nivel_formacion;Edad;Esfuerzo_periodo;Sede;Codigo_programa;Financiamiento;T_desempleo;Inflaccion;Clase;Semestre
36;Femenino;Soltero;2;Distancia;Licenciatura;23;4;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;25;4;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Divorciado;2;Distancia;Pregrado;27;4;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;23;4;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;25;4;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;38;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;34;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;22;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Licenciatura;23;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;1;Distancia;Pregrado;22;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;50;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;30;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;22;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;26;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;40;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Licenciatura;40;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;34;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;27;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;26;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;4;Distancia;Pregrado;25;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;28;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;26;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;26;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;41;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Licenciatura;31;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;3;Distancia;Pregrado;29;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;3;Distancia;Pregrado;29;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;23;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;27;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;29;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;23;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;54;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;42;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;3;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;29;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;32;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;2;Distancia;Pregrado;41;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;31;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Licenciatura;25;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;22;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;29;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;31;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;22;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;33;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Licenciatura;29;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;2;Distancia;Pregrado;27;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;28;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;34;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;24;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;35;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;26;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;31;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;26;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;35;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;21;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;23;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;31;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;20;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;21;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;24;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;23;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;3;Distancia;Licenciatura;22;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;25;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Licenciatura;27;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Licenciatura;27;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;24;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;22;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;25;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;2;Distancia;Pregrado;41;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;25;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;20;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;20;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;28;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Licenciatura;26;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;26;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;28;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Licenciatura;21;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;20;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;24;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Licenciatura;22;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;22;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;23;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;34;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;22;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;24;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;25;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;36;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;36;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;40;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;36;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;21;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;20;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Licenciatura;21;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;23;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;29;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;45;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;22;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;30;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;2;Distancia;Pregrado;24;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;34;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;20;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;22;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;20;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;23;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;3;Distancia;Pregrado;33;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;1;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;24;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;20;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;29;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;24;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;22;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;34;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;32;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;22;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;26;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;31;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;23;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;26;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;3;Distancia;Pregrado;27;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;41;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;42;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;26;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;22;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Licenciatura;37;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;2;Distancia;Pregrado;37;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;23;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;21;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;40;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;3;Distancia;Pregrado;26;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;34;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;3;Distancia;Pregrado;45;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;2;Distancia;Licenciatura;22;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;1;Distancia;Pregrado;32;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;23;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;3;Distancia;Pregrado;23;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;24;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;37;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Casado;1;Distancia;Pregrado;22;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;22;3;CT LERIDA;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;2;Distancia;Pregrado;23;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Licenciatura;38;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;21;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;22;3;CR IBAGUE;CSOD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;23;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Licenciatura;28;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;22;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;23;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;21;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;2;Distancia;Pregrado;21;3;CR IBAGUE;ADFU;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;31;3;CR IBAGUE;AEMD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;21;3;CT LERIDA;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;21;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;30;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;22;3;CR IBAGUE;ASST;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Casado;3;Distancia;Pregrado;25;3;CR IBAGUE;COPD;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Licenciatura;21;3;CR IBAGUE;LEID;Sin Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;59;12;CERES PUERTO BOYACA;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Casado;2;Distancia;Pregrado;28;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;32;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;32;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;30;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Casado;1;Distancia;Pregrado;33;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;1;Distancia;Pregrado;23;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;2;Distancia;Pregrado;35;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;24;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;42;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;1;Distancia;Pregrado;24;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;33;12;CT LIBANO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;28;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;35;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;26;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;25;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;23;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;26;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;24;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;26;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;23;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Casado;2;Distancia;Pregrado;31;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;40;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;33;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;48;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;23;12;CT FRESNO;AEMD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;24;12;CT FRESNO;COPD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;27;12;CT FRESNO;COPD;Con Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;50;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;35;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;1;Distancia;Pregrado;24;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Masculino;Casado;3;Distancia;Pregrado;40;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;3;Distancia;Pregrado;28;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Casado;2;Distancia;Pregrado;35;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;1;Distancia;Pregrado;26;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Masculino;Union libre;1;Distancia;Pregrado;35;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Masculino;Soltero;2;Distancia;Pregrado;26;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;1;Distancia;Pregrado;24;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Union libre;2;Distancia;Pregrado;51;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Casado;4;Distancia;Pregrado;31;12;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
36;Femenino;Soltero;2;Distancia;Pregrado;28;11;CT FRESNO;PSID;Con Credito;17;3,37;Desercion;20191
