ID;Genero;Estrato;Edad;Estado_civil;Jornada;Nivel_formacion;Sede;Codigo_programa;Esfuerzo_Semestre;Financiamiento;T_desempleo;Inflaccion;Clase;Semestre
10;Femenino;3;24;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;25;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;30;Casado;Distancia;Licenciatura;CR IBAGUE;LPID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;32;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;23;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;3;36;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Casado;Distancia;Pregrado;CR IBAGUE;ADFU;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;3;24;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;33;Soltero;Distancia;Pregrado;CT LERIDA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;42;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;29;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Con Credito;14,5;9,2;Continuo;201610
10;Masculino;2;35;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;27;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;31;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;3;35;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;33;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;22;Casado;Distancia;Pregrado;CR IBAGUE;COPD;3;Con Credito;14,5;9,2;Continuo;201610
10;Masculino;2;42;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;39;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Soltero;Distancia;Pregrado;CT FRESNO;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;25;Soltero;Distancia;Pregrado;CT FRESNO;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;3;35;Soltero;Distancia;Pregrado;CT FRESNO;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;49;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;33;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;29;Soltero;Distancia;Pregrado;CT FRESNO;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;29;Soltero;Distancia;Pregrado;CT LERIDA;PSID;3;Con Credito;14,5;9,2;Continuo;201610
10;Masculino;2;24;Soltero;Distancia;Pregrado;CT FRESNO;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;42;Soltero;Distancia;Pregrado;CT FRESNO;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;42;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;3;37;Soltero;Distancia;Pregrado;CT FRESNO;COPD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;1;23;Soltero;Distancia;Pregrado;CT FRESNO;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;33;Soltero;Distancia;Pregrado;CT FRESNO;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;1;29;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;31;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;28;Soltero;Distancia;Pregrado;CT FRESNO;COPD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;27;Union libre;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;40;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;48;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;22;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;24;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;3;30;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;31;Soltero;Distancia;Pregrado;CT FRESNO;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;32;Soltero;Distancia;Pregrado;CT FRESNO;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;54;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;28;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;25;Casado;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;28;Soltero;Distancia;Pregrado;CT LERIDA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;1;37;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;25;Casado;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Union libre;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;29;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Con Credito;14,5;9,2;Continuo;201610
10;Masculino;2;25;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;27;Casado;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;36;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;33;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;24;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;29;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;36;Casado;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;29;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;22;Union libre;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;25;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;3;25;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;31;Casado;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;27;Union libre;Distancia;Pregrado;CT LERIDA;AEMD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;22;Union libre;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;50;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;55;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;31;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;34;Divorciado;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;33;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;1;30;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;40;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;25;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;29;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Con Credito;14,5;9,2;Continuo;201610
10;Femenino;2;23;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;20;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;3;Sin Credito;14,5;9,2;Continuo;201610
10;Masculino;2;24;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Con Credito;14,5;9,2;Continuo;201610
10;Masculino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Con Credito;14,5;9,2;Continuo;201610
10;Masculino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;COPD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;36;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
10;Femenino;2;32;Casado;Distancia;Pregrado;CT LERIDA;ASOD;3;Sin Credito;14,5;9,2;Continuo;201610
20;Femenino;2;49;Soltero;Distancia;Pregrado;CT FRESNO;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;29;Soltero;Distancia;Pregrado;CT FRESNO;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;38;Union libre;Distancia;Pregrado;CT FRESNO;COPD;10;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;3;48;Soltero;Distancia;Pregrado;CT FRESNO;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;34;Union libre;Distancia;Pregrado;CT FRESNO;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;47;Casado;Distancia;Pregrado;CT FRESNO;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;53;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;29;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;40;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;34;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;29;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;27;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;29;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;31;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;26;Union libre;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;36;Union libre;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;39;Soltero;Distancia;Pregrado;CT FRESNO;LPID;11;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;2;31;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;28;Soltero;Distancia;Pregrado;CT FRESNO;LPID;12;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;35;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;38;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;29;Soltero;Tarde;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;38;Soltero;Distancia;Pregrado;CT FRESNO;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;33;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;44;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;36;Soltero;Distancia;Licenciatura;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;41;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;40;Union libre;Distancia;Pregrado;CR IBAGUE;COPD;12;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;43;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;30;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;44;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;44;Soltero;Distancia;Licenciatura;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;45;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;36;Union libre;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;36;Soltero;No existe Jornada;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;29;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;46;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;38;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;35;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;49;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;12;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;32;Union libre;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;35;Soltero;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;34;Soltero;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;35;Divorciado;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;43;Soltero;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;39;Soltero;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;46;Soltero;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;44;Soltero;Distancia;Pregrado;CR IBAGUE;EGFI;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;30;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;34;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;11;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;52;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;44;Union libre;Distancia;Licenciatura;CR IBAGUE;EGPR;10;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;2;41;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;48;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;12;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;38;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;60;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;42;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;2;40;Union libre;Distancia;Pregrado;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;33;Soltero;Distancia;Licenciatura;CR IBAGUE;EGPR;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;45;Soltero;Distancia;Pregrado;CR IBAGUE;EGPR;10;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;2;28;Soltero;Distancia;Licenciatura;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;28;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;11;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;25;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;34;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;33;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;41;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;38;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;12;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;30;Union libre;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;33;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;3;42;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;28;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Con Credito;14,5;9,2;Titulado;201610
20;Masculino;2;28;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Con Credito;14,5;9,2;Titulado;201610
20;Masculino;3;36;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;31;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;38;Union libre;Distancia;Pregrado;CT LERIDA;AEMD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;51;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;10;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;3;52;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;11;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;42;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;11;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;28;Union libre;Distancia;Pregrado;CT LERIDA;AEMD;11;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;44;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;10;Sin Credito;14,5;9,2;Titulado;201610
20;Masculino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;10;Con Credito;14,5;9,2;Titulado;201610
20;Femenino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;2;40;Soltero;Distancia;Pregrado;CT LERIDA;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
20;Femenino;3;35;Soltero;Distancia;Pregrado;CT LERIDA;LPID;10;Sin Credito;14,5;9,2;Titulado;201610
